From Date,PM10,PM2.5,RH,WS,WD,Temp
05-03-2023 16:00,32.5,19.25,40,1.18,114,
05-03-2023 17:00,35.75,20.25,41,1.18,97.75,
05-03-2023 18:00,43.75,23.75,44.25,0.8,104.25,
05-03-2023 19:00,55.5,32,48.75,0.4,117.75,
05-03-2023 20:00,65,32.75,50.5,0.3,194.25,
05-03-2023 21:00,61,35.75,54.75,0.3,184,
05-03-2023 22:00,63.75,38.75,59,0.3,133,
05-03-2023 23:00,84.5,44.5,61.5,0.3,121,
06-03-2023 00:00,90.75,51.25,60.25,0.3,125.75,
06-03-2023 01:00,72,39,58.5,0.45,133,
06-03-2023 02:00,53,34.5,59.75,0.3,91.25,
06-03-2023 03:00,49.5,29,61.5,0.33,107,
06-03-2023 04:00,45.75,25,62.5,0.35,95.5,
06-03-2023 05:00,39.5,22,63,0.33,168.5,
06-03-2023 06:00,48,26,64,0.35,156,
06-03-2023 07:00,68.5,37,61.25,1.02,156.5,
06-03-2023 08:00,63,32.25,58,0.9,161.75,
06-03-2023 09:00,50.5,27.5,48.75,0.88,164.5,
06-03-2023 10:00,49.5,29.5,38.5,1.02,192,
06-03-2023 11:00,55,31.25,33.75,1.1,190.5,
06-03-2023 12:00,67,32.5,31.5,1.25,181.25,
06-03-2023 13:00,None,32.25,30,1.52,190.25,
06-03-2023 14:00,None,27,29,1.48,230.25,
06-03-2023 15:00,None,24,27.25,1.2,200.5,
06-03-2023 16:00,None,25,28.5,1.35,169.5,
06-03-2023 17:00,None,26.5,32,2.07,140,
06-03-2023 18:00,77,25,40.75,3.17,100.25,
06-03-2023 19:00,74.5,29.25,52.25,3.1,80.75,
06-03-2023 20:00,37,14.75,55.25,2.82,89,
06-03-2023 21:00,19.5,13.75,57.25,2.4,108,
06-03-2023 22:00,20,12.25,56.25,2.12,100.5,
06-03-2023 23:00,18.25,10,61.75,1.75,229.75,
07-03-2023 00:00,21.5,10.5,63,1.5,233.25,
07-03-2023 01:00,19.5,12.25,68.5,2.12,259.75,
07-03-2023 02:00,18,13,70.75,1.2,262.25,
07-03-2023 03:00,20,13,68.25,0.93,257.5,
07-03-2023 04:00,19,12.75,66.75,0.8,160.75,
07-03-2023 05:00,17.75,12,68,0.85,165.75,
07-03-2023 06:00,24.5,12.25,65.75,1.23,167.75,
07-03-2023 07:00,30.75,14.5,64,1.53,160.75,
07-03-2023 08:00,36.75,19.75,58.75,1.45,169.5,
07-03-2023 09:00,36.5,20.5,51.25,1.55,170.5,
07-03-2023 10:00,29,16.25,45.75,1.77,164.25,
07-03-2023 11:00,29,16.75,41.5,2.3,155.5,
07-03-2023 12:00,26.5,15.75,38,1.75,168.5,
07-03-2023 13:00,19,13.75,34.25,1.5,240.75,
07-03-2023 14:00,19,11.5,30.5,0.95,175.5,
07-03-2023 15:00,19.25,15,30,1.05,175.25,
07-03-2023 16:00,20.5,12.5,32,1.23,121,
07-03-2023 17:00,23.25,15.25,34.75,0.83,92.25,
07-03-2023 18:00,28,19.5,37.75,0.98,105,
07-03-2023 19:00,35,21.75,41.5,0.53,102.75,
07-03-2023 20:00,46.25,24.25,43.75,0.9,108.75,
07-03-2023 21:00,44.75,26.75,47.5,0.72,126.75,
07-03-2023 22:00,47.75,30.5,49,0.92,129.75,
07-03-2023 23:00,49.25,25.75,49.75,0.77,126.25,
08-03-2023 00:00,44.5,25,51.5,1,130.75,
08-03-2023 01:00,36.25,23.75,55.5,0.53,136.25,
08-03-2023 02:00,33.75,20.5,59.5,0.45,151.75,
08-03-2023 03:00,32,23,62.75,0.35,143.5,
08-03-2023 04:00,30.25,24.5,63.25,0.43,154.5,
08-03-2023 05:00,36.75,22.25,64.25,0.43,144.25,
08-03-2023 06:00,46.75,29.5,66.75,0.3,137,
08-03-2023 07:00,61.75,37.25,63.75,0.35,177.75,
08-03-2023 08:00,84,52,49.25,0.68,167,
08-03-2023 09:00,56,36,37,0.6,184.25,
08-03-2023 10:00,30.75,21.75,28.5,0.75,215,
08-03-2023 11:00,17.25,13.75,24.25,0.77,186.75,
08-03-2023 12:00,15,10,22.75,1.18,222.25,
08-03-2023 13:00,19,13,21.25,1.05,186.75,
08-03-2023 14:00,19,13.5,22.5,1.15,171.25,
08-03-2023 15:00,31.25,15.25,30.75,2.6,238.25,
08-03-2023 16:00,57.25,15.5,38,2.17,206,
08-03-2023 17:00,24.5,13.75,34,1.93,179.75,
08-03-2023 18:00,23.75,13.25,34,0.35,122.5,
08-03-2023 19:00,30.25,16.25,40.5,0.35,183.75,
08-03-2023 20:00,47.25,24,45.5,1.65,169.25,
08-03-2023 21:00,50.5,23.75,52.5,1.92,138.75,
08-03-2023 22:00,22,14,56.5,2.05,80,
08-03-2023 23:00,20,16,61.5,1.25,91.25,
09-03-2023 00:00,18.5,15,62.75,1.62,83,
09-03-2023 01:00,13.5,11,62.25,1.45,94.75,
09-03-2023 02:00,12,8,63.25,1.03,84.5,
09-03-2023 03:00,16,13,64.5,0.8,122,
09-03-2023 04:00,15,12,66.5,0.93,140.5,
09-03-2023 05:00,13,9.75,66.25,0.47,169.5,
09-03-2023 06:00,17.75,12.25,64.25,0.6,165,
09-03-2023 07:00,25,15.25,61.5,0.45,132.5,
09-03-2023 08:00,31.25,20.5,52.75,1.03,139.75,
09-03-2023 09:00,30,15.5,45.25,1.08,127,
09-03-2023 10:00,24,14.75,37.5,1.2,161.75,
09-03-2023 11:00,23.75,17.25,31,1.02,173,
09-03-2023 12:00,23,17.25,26.25,1.23,196.5,
09-03-2023 13:00,22.25,14.25,24,1.57,233.75,
09-03-2023 14:00,19,12,24.75,1.3,176.5,
09-03-2023 15:00,16,12,24.5,1.5,228.75,
09-03-2023 16:00,17,13,24.5,1.4,201,
09-03-2023 17:00,19.25,12.75,26,1.25,180,
09-03-2023 18:00,27.25,13.75,31.75,1.38,103.75,
09-03-2023 19:00,33.25,19.75,36.25,1.12,101,
09-03-2023 20:00,42,22.75,37.75,0.73,93.75,
09-03-2023 21:00,45.5,24,37.5,1,79,
09-03-2023 22:00,38,21.25,41,0.7,90.75,
09-03-2023 23:00,36,20.75,43.5,0.35,83.25,
10-03-2023 00:00,30.25,16.5,46,0.3,89,
10-03-2023 01:00,30.5,15.25,49.5,0.3,79.25,
10-03-2023 02:00,27.25,17.25,53,0.38,97.75,
10-03-2023 03:00,22,19,54.25,0.3,96,
10-03-2023 04:00,21.25,13.25,57.25,0.55,96.75,
10-03-2023 05:00,19.5,15,59.25,0.45,124.75,
10-03-2023 06:00,22.5,18.25,62.5,0.3,147,
10-03-2023 07:00,29.75,19.5,59,0.42,129,
10-03-2023 08:00,35.25,21,49.5,1.07,95,
10-03-2023 09:00,32.25,25,45.25,1.75,92.75,
10-03-2023 10:00,47.25,35.75,38.25,1.82,86.25,
10-03-2023 11:00,41.75,29,32.5,2.38,95,
10-03-2023 12:00,30,19.25,26,1.6,115.75,
10-03-2023 13:00,25.25,17.25,24.75,1.82,169.75,
10-03-2023 14:00,28.5,17.25,22.25,1.4,231.25,
10-03-2023 15:00,27.5,14.75,21.75,1.45,239,
10-03-2023 16:00,28.5,14.75,22,1.32,234.5,
10-03-2023 17:00,27.75,17.25,21.5,0.8,238.25,
10-03-2023 18:00,32,18,25.75,0.55,169,
10-03-2023 19:00,50.25,24.5,30.25,0.52,74.75,
10-03-2023 20:00,82.25,41.25,34.25,0.9,73.75,
10-03-2023 21:00,65,32.25,36.5,0.87,84.75,
10-03-2023 22:00,55.75,30.75,37.5,1.18,81,
10-03-2023 23:00,52.25,31.75,39.5,0.85,74.5,
11-03-2023 00:00,44.5,27,42.75,0.5,101.75,
11-03-2023 01:00,42.75,23.25,43.25,0.95,90,
11-03-2023 02:00,33,19.25,46,0.95,93.25,
11-03-2023 03:00,33,13.5,48.5,0.95,99,
11-03-2023 04:00,32.5,14,51,1,97.5,
11-03-2023 05:00,30.75,19.75,52,0.57,108.75,
11-03-2023 06:00,32,20.75,52.75,0.35,110,
11-03-2023 07:00,40,26.5,49.75,0.55,87.25,
11-03-2023 08:00,44.25,26.25,42.5,1.17,94.25,
11-03-2023 09:00,39.5,21.25,37.5,1.62,104.75,
11-03-2023 10:00,40,25,33,1.52,101.5,
11-03-2023 11:00,59.75,33,26.75,1.25,110,
11-03-2023 12:00,114.5,28.75,22.75,0.97,156.5,
11-03-2023 13:00,73.25,23,21.75,1.02,196.75,
11-03-2023 14:00,70,16.25,22.25,1.27,137,
11-03-2023 15:00,65,15,21.25,1.05,168.5,
11-03-2023 16:00,62.5,18,21.5,1.1,143.5,
11-03-2023 17:00,73.25,17.5,22,1.3,114,
11-03-2023 18:00,79,19,25,1,71.75,
11-03-2023 19:00,109,30,29,0.48,64.5,
11-03-2023 20:00,170.75,39,33.75,0.3,77.25,
11-03-2023 21:00,223,48.75,35.5,0.3,74.75,
11-03-2023 22:00,223.5,49,37.5,0.33,90.75,
11-03-2023 23:00,190.25,40.5,38.25,0.78,114,
12-03-2023 00:00,132,30.5,41.25,0.3,95.5,
12-03-2023 01:00,102,24,42.75,0.47,154,
12-03-2023 02:00,103.25,28.5,46.75,0.4,164.5,
12-03-2023 03:00,150,32.75,49.75,0.33,283,
12-03-2023 04:00,113.75,31.75,52.25,0.3,172.25,
12-03-2023 05:00,101.25,30.25,48.25,0.9,95.5,
12-03-2023 06:00,85,25,45.75,1.23,100.5,
12-03-2023 07:00,64.25,17.75,44.25,1.02,98.5,
12-03-2023 08:00,74.25,23,37.75,1.58,113.75,
12-03-2023 09:00,73.5,22.25,34.5,1.55,116.75,
12-03-2023 10:00,67.75,19.5,31.25,1.93,136.75,
12-03-2023 11:00,62.25,17.5,25.25,1.75,138.75,
12-03-2023 12:00,56.5,16.25,20.5,1.12,144,
12-03-2023 13:00,57.5,16.75,20.25,1.42,117.5,
12-03-2023 14:00,65,16,20,1.12,122,
12-03-2023 15:00,66.25,17.5,20,0.83,127.25,
12-03-2023 16:00,72.5,21.5,21.25,1.27,105,
12-03-2023 17:00,79.75,20.5,22.75,1.03,104,
12-03-2023 18:00,86.5,23.25,26.25,0.57,90.25,
12-03-2023 19:00,124.5,30.75,29.5,0.3,36.5,
12-03-2023 20:00,188.5,45.25,31.75,0.45,85,
12-03-2023 21:00,226,53,32.5,0.3,115,
12-03-2023 22:00,183.25,45.75,38,0.3,172.5,
12-03-2023 23:00,209.25,45,42.75,0.3,200.25,
13-03-2023 00:00,254.75,51.25,42.25,0.3,227.25,
13-03-2023 01:00,198.5,40,44.5,0.3,253,
13-03-2023 02:00,136.5,31.5,43.75,0.3,101.5,
13-03-2023 03:00,129.25,33,48.5,0.3,131.75,
13-03-2023 04:00,134.25,32,49.5,0.3,74.5,
13-03-2023 05:00,121.75,29.5,49.5,0.3,91.5,
13-03-2023 06:00,129.5,31.5,44.5,0.3,104.5,
13-03-2023 07:00,137.75,33.25,41.25,0.3,118,
13-03-2023 08:00,132.5,33,33.75,0.78,112.75,
13-03-2023 09:00,105,28,29.5,1.88,122,
13-03-2023 10:00,91.5,26.5,27,2.27,128,
13-03-2023 11:00,92.25,37.5,24.25,2.3,138.25,
13-03-2023 12:00,78.5,28.75,22.5,2.15,120.25,
13-03-2023 13:00,70,24.75,21.25,1.35,132.25,
13-03-2023 14:00,68.25,23,20.75,0.8,131,
13-03-2023 15:00,71.25,19.5,21,1.05,115.5,
13-03-2023 16:00,73.75,20.25,22.25,0.57,96.75,
13-03-2023 17:00,83.5,25.25,22.75,0.33,166.5,
13-03-2023 18:00,96.5,24.75,28.25,0.3,222.5,
13-03-2023 19:00,213.5,44.25,33.75,0.3,92,
13-03-2023 20:00,312.5,59,35,0.3,107.5,
13-03-2023 21:00,334.5,66.75,43,0.3,112.75,
13-03-2023 22:00,505.25,95,45,0.35,240.5,
13-03-2023 23:00,417.25,78.25,43.75,0.43,100.5,
14-03-2023 00:00,282.75,59.5,45,0.3,106.25,
14-03-2023 01:00,229,48.25,47.25,0.32,152.25,
14-03-2023 02:00,246,52.5,46.5,0.35,190.25,
14-03-2023 03:00,187.75,42,40,1.4,254.75,
14-03-2023 04:00,121,31.75,40.75,1.07,264,
14-03-2023 05:00,96.25,28.25,41.5,0.9,259.25,
14-03-2023 06:00,107,29,44.25,0.62,250.5,
14-03-2023 07:00,129,30.25,43.75,0.77,251.25,
14-03-2023 08:00,156,33.75,39,0.93,262.5,
14-03-2023 09:00,137.25,30.5,34.75,1.6,264.5,
14-03-2023 10:00,101.75,26.5,31.25,1.3,256.5,
14-03-2023 11:00,86.5,33.5,27.25,1.35,255.5,
14-03-2023 12:00,92,22.25,26,1.18,209,
14-03-2023 13:00,76.75,20,25.25,1.05,217.5,
14-03-2023 14:00,74.5,19.5,23.25,1.15,208.25,
14-03-2023 15:00,71.75,17.5,22.5,1.52,163.25,
14-03-2023 16:00,78,17.75,22.5,0.77,231.25,
14-03-2023 17:00,82,23.75,26.25,0.97,172.25,
14-03-2023 18:00,93,26.75,30.75,0.95,156.75,
14-03-2023 19:00,120.5,31,33.5,0.55,169.25,
14-03-2023 20:00,131.75,36.25,35.25,0.38,159.5,
14-03-2023 21:00,146.25,35.5,37.5,0.32,166.5,
14-03-2023 22:00,170,37.25,39.5,0.32,174,
14-03-2023 23:00,135,31,39.75,0.35,162.75,
15-03-2023 00:00,140,35.5,40.25,0.4,138,
15-03-2023 01:00,126.25,31,42.5,0.32,121,
15-03-2023 02:00,139,31,41.5,0.38,151,
15-03-2023 03:00,109.25,31,44.5,0.3,152.25,
15-03-2023 04:00,105,31.25,47.75,0.32,159,
15-03-2023 05:00,117.5,31.75,47.75,0.3,159.5,
15-03-2023 06:00,122.25,30.5,47.25,0.3,170.75,
15-03-2023 07:00,150.25,32.5,46.25,0.65,159.5,
15-03-2023 08:00,204.75,43,42.5,1,161.5,
15-03-2023 09:00,182,40.25,38,1.48,158.25,
15-03-2023 10:00,114.75,35,32.25,1.3,153.5,
15-03-2023 11:00,107,41.75,27,1.25,204.75,
15-03-2023 12:00,95,33.5,25.75,1.48,202.25,
15-03-2023 13:00,90,26.5,22.25,1.2,172.75,
15-03-2023 14:00,74,18.75,20,0.85,218,
15-03-2023 15:00,71,19,19.75,0.68,215.75,
15-03-2023 16:00,74.75,23.5,22.25,0.7,220,
15-03-2023 17:00,97.25,28.25,25.5,0.65,187,
15-03-2023 18:00,139.5,30.75,27.25,0.53,193.75,
15-03-2023 19:00,163,33.75,29,0.88,237.5,
15-03-2023 20:00,143,26.5,30.75,1,225.75,
15-03-2023 21:00,125.5,27.75,34.5,1.62,219,
15-03-2023 22:00,196.75,36,41.5,1.75,255,
15-03-2023 23:00,177.25,33.25,47.5,1.3,179.75,
16-03-2023 00:00,124,25,49.75,0.75,228.75,
16-03-2023 01:00,77.75,23.75,48.75,0.88,256.25,
16-03-2023 02:00,85.25,21.25,53.5,2.42,271,
16-03-2023 03:00,102.5,23.75,58.25,1.48,275.25,
16-03-2023 04:00,54.25,20.25,53.25,0.5,218.25,
16-03-2023 05:00,65.25,22.5,51.5,1.52,153,
16-03-2023 06:00,82.5,25.5,52,0.98,170.75,
16-03-2023 07:00,69.5,21,56,0.77,150.5,
16-03-2023 08:00,77.5,21.25,53,0.82,193,
16-03-2023 09:00,93.25,21,46.75,1.18,158.25,
16-03-2023 10:00,86.25,24.5,36.75,1.72,169,
16-03-2023 11:00,90,39.75,34,1.78,191,
16-03-2023 12:00,62,27.5,33.5,2.22,177,
16-03-2023 13:00,56.5,27.25,30.5,1.67,225,
16-03-2023 14:00,47.5,22,29,1.38,233.75,
16-03-2023 15:00,48.5,None,31.5,1.7,235.5,
16-03-2023 16:00,65,None,31.25,1.23,240.75,
16-03-2023 17:00,66,17.75,35,1.52,248.5,
16-03-2023 18:00,85,21.5,38.75,1.23,251.25,
16-03-2023 19:00,100.75,26.25,42.25,0.73,242,
16-03-2023 20:00,110.5,26.25,44,0.75,246.75,
16-03-2023 21:00,112.25,25,47,0.68,239.5,
16-03-2023 22:00,123.5,27.25,49.75,0.72,233.75,
16-03-2023 23:00,102.5,25.25,52,1.07,207.25,
17-03-2023 00:00,107.25,25.25,54,0.6,198.5,
17-03-2023 01:00,107.25,22.75,55,0.68,110.25,
17-03-2023 02:00,108.5,23.75,57,0.35,193.5,
17-03-2023 03:00,111.25,27.25,55.25,0.3,119.5,
17-03-2023 04:00,89,22,56.25,1.1,137,
17-03-2023 05:00,102.75,24,58.5,0.55,159.5,
17-03-2023 06:00,128.75,29.25,62.5,0.68,161.5,
17-03-2023 07:00,111.75,26.25,62,0.88,169.75,
17-03-2023 08:00,116.75,23.5,57.5,0.8,204.75,
17-03-2023 09:00,108.75,21.75,47.75,1.07,169,
17-03-2023 10:00,86,25.5,42,1.23,131.25,
17-03-2023 11:00,77.75,38,34,1.02,160.5,
17-03-2023 12:00,63.25,33.75,34.5,1.2,130.5,
17-03-2023 13:00,66,27.5,33.75,1.23,149,
17-03-2023 14:00,65.75,18.25,38,1.4,205,
17-03-2023 15:00,72.25,13.75,42,0.95,196.75,
17-03-2023 16:00,70,16.5,39,0.7,193.25,
17-03-2023 17:00,86.25,19.75,46,0.7,241.25,
17-03-2023 18:00,119.75,26,52.5,0.42,231.5,
17-03-2023 19:00,172,29.75,47.5,1.25,236.75,
17-03-2023 20:00,187.5,29.5,46,1.65,135,
17-03-2023 21:00,75.25,21,44,1.35,86.5,
17-03-2023 22:00,56.75,17.25,46.25,0.7,169.25,
17-03-2023 23:00,57.25,14.75,57.25,1.48,236.25,
18-03-2023 00:00,66,14.25,63.5,1.25,117.5,
18-03-2023 01:00,53.5,15,62,1.77,105.5,
18-03-2023 02:00,53,15.5,60.75,1.43,114.25,
18-03-2023 03:00,55.5,17.25,61.75,0.42,103,
18-03-2023 04:00,57,19,63.75,0.6,141,
18-03-2023 05:00,66.75,20.75,66.75,1.2,143,
18-03-2023 06:00,68.25,17.25,76,0.95,163,
18-03-2023 07:00,76.25,18.25,73,0.98,151,
18-03-2023 08:00,97,19.25,68,1.75,151,
18-03-2023 09:00,67.75,19.75,61,1.4,146.5,
18-03-2023 10:00,70.25,22.75,50,1.32,192.5,
18-03-2023 11:00,68.5,33.25,40,1.32,195.5,
18-03-2023 12:00,59.5,28,35,0.95,207.75,
18-03-2023 13:00,56.75,17.75,33,1.23,196,
18-03-2023 14:00,63.25,15.75,34.25,0.85,179.5,
18-03-2023 15:00,65.75,20.5,34.75,1,164.25,
18-03-2023 16:00,61.75,19,36,1.32,125,
18-03-2023 17:00,65.75,20,37.25,0.8,148.25,
18-03-2023 18:00,85.25,22.5,41.25,1.03,232.75,
18-03-2023 19:00,104.25,20.5,45.75,1.3,108,
18-03-2023 20:00,103.5,19.25,53,1.8,96.25,
18-03-2023 21:00,70,19.25,55.75,1.17,136.5,
18-03-2023 22:00,65.5,17.75,55.5,1.03,80.25,
18-03-2023 23:00,69.5,20.5,64.25,1.25,86.5,
19-03-2023 00:00,67.75,20.25,63,0.85,134.5,
19-03-2023 01:00,63,14.75,69.25,1.62,212.25,
19-03-2023 02:00,46,13.75,68.5,0.88,136.75,
19-03-2023 03:00,30.75,13,72.25,0.5,209.5,
19-03-2023 04:00,34.25,13,75.5,0.75,164.5,
19-03-2023 05:00,46.75,13.25,80.5,1.38,159.25,
19-03-2023 06:00,45.25,14.25,84.5,1.1,161.75,
19-03-2023 07:00,45.25,15.25,80.25,1.23,155.75,
19-03-2023 08:00,49.75,15.25,63,1.42,161,
19-03-2023 09:00,43.25,14,52.75,1.18,173.75,
19-03-2023 10:00,44.25,15.25,45.25,1.18,173,
19-03-2023 11:00,41.25,10.75,38,1,204,
19-03-2023 12:00,32.25,12.75,34.5,0.8,189.25,
19-03-2023 13:00,41,12.5,34.25,1.05,211.5,
19-03-2023 14:00,49,14.25,42,1.5,176.25,
19-03-2023 15:00,57.75,15.75,48.25,1.8,140,
19-03-2023 16:00,69,18.25,54,1.72,172.25,
19-03-2023 17:00,72.25,19.25,62.5,1.57,154.25,
19-03-2023 18:00,53.75,19.25,57.75,1.8,111,
19-03-2023 19:00,50.75,18.75,61,0.72,157.5,
19-03-2023 20:00,60.5,24.25,56.75,0.53,240,
19-03-2023 21:00,92.5,25,65.75,0.7,158,
19-03-2023 22:00,125.5,25.25,75.75,0.45,78.75,
19-03-2023 23:00,168.5,27.75,75.5,0.4,35.75,
20-03-2023 00:00,220.5,30.5,68.75,1,104.5,
20-03-2023 01:00,97.75,22.75,70.25,0.48,130.5,
20-03-2023 02:00,60.75,22.5,70.75,0.33,147.75,
20-03-2023 03:00,65.5,23.25,72.25,0.32,125.25,
20-03-2023 04:00,55,21.25,73,0.82,151.75,
20-03-2023 05:00,56,22.75,73.5,0.5,117.25,
20-03-2023 06:00,61.75,25,74.75,0.8,134,
20-03-2023 07:00,74.5,25.75,71,0.93,149.5,
20-03-2023 08:00,84.5,27.25,64,1.55,157,
20-03-2023 09:00,73.25,24.5,57.75,1.25,173.75,
20-03-2023 10:00,72.25,27.25,53.25,1.1,190,
20-03-2023 11:00,79,40.5,45.75,1.35,227.5,
20-03-2023 12:00,86.25,44,40,1.35,235.5,
20-03-2023 13:00,81.25,46.25,38.5,1.27,211.5,
20-03-2023 14:00,90.25,34,45.5,1.73,198,
20-03-2023 15:00,103.25,30.5,63.75,1.52,91.5,
20-03-2023 16:00,71.75,30.75,47,0.35,159,
20-03-2023 17:00,92,36,60.25,0.48,144.5,
20-03-2023 18:00,124,35.75,65.5,0.33,145.5,
20-03-2023 19:00,164.75,39.75,65.75,0.42,176.25,
20-03-2023 20:00,220.75,50.25,57.5,0.77,265.5,
20-03-2023 21:00,162.25,39.25,57.75,0.7,258.75,
20-03-2023 22:00,179.5,41,60.75,0.38,229.75,
20-03-2023 23:00,173,41.75,58.25,0.65,250.5,
21-03-2023 00:00,134,34.75,58.25,0.77,269.75,
21-03-2023 01:00,108.75,31.75,59.75,0.55,272.25,
21-03-2023 02:00,107.75,26.25,62.5,0.55,278.25,
21-03-2023 03:00,149.25,28.25,64,0.9,272.75,
21-03-2023 04:00,85,23.5,69.5,0.5,290,
21-03-2023 05:00,82,25,72.25,0.78,275,
21-03-2023 06:00,89,25,74.75,0.78,272.5,
21-03-2023 07:00,88.75,25.75,74.25,0.77,254.75,
21-03-2023 08:00,102.25,26.75,69.5,1.12,260.75,
21-03-2023 09:00,87.5,23,61.75,1.07,238.5,
21-03-2023 10:00,76.25,23.75,50.75,1.05,238.25,
21-03-2023 11:00,73,26,42.75,1.65,251.75,
21-03-2023 12:00,70,24.75,38.5,1.9,250.5,
21-03-2023 13:00,69.5,20,35.5,1.62,257.25,
21-03-2023 14:00,66.75,18.75,33.5,1.6,257.25,
21-03-2023 15:00,65,23,32.25,1.75,257,
21-03-2023 16:00,69.25,20.25,30.5,1.43,255,
21-03-2023 17:00,65.25,20.75,32.75,1.38,258.75,
21-03-2023 18:00,74,21.5,35.75,0.55,260.5,
21-03-2023 19:00,101.5,28,40.75,0.4,283.75,
21-03-2023 20:00,135.5,33.75,42.75,0.38,285.5,
21-03-2023 21:00,250.25,33.5,45.75,0.38,264.5,
21-03-2023 22:00,494.75,33.25,48,0.33,192,
21-03-2023 23:00,107.25,29.25,52.25,0.65,118.25,
22-03-2023 00:00,115.75,31.25,54.5,0.4,100.5,
22-03-2023 01:00,83.25,25.75,58.5,0.33,206,
22-03-2023 02:00,73.25,22.75,59,0.32,96,
22-03-2023 03:00,57.75,16.75,61,0.38,207.5,
22-03-2023 04:00,63,20,64.5,0.3,279.75,
22-03-2023 05:00,94,23.75,67,0.3,290,
22-03-2023 06:00,103.25,26.5,66,0.33,278.5,
22-03-2023 07:00,100,28.75,62.25,0.38,252.25,
22-03-2023 08:00,111.25,29.75,53.25,0.68,221.75,
22-03-2023 09:00,96.5,24.75,45.75,0.55,214,
22-03-2023 10:00,85.75,25,43.75,0.7,194.75,
22-03-2023 11:00,80,38.5,40.5,0.83,137.5,
22-03-2023 12:00,67,40.25,34.5,0.95,160,
22-03-2023 13:00,81.25,31.5,33.25,0.9,122.75,
22-03-2023 14:00,100,29.75,33.75,0.82,133,
22-03-2023 15:00,77,27.5,31.75,0.67,186.75,
22-03-2023 16:00,63,23.5,31.75,0.68,199,
22-03-2023 17:00,65.75,26.5,33.25,0.65,250.75,
22-03-2023 18:00,78,31.25,37,0.48,258.25,
22-03-2023 19:00,151,37.5,43,0.3,225.75,
22-03-2023 20:00,268.25,54.75,47.75,0.32,158.5,
22-03-2023 21:00,315.25,58.75,49,0.3,227.5,
22-03-2023 22:00,288,59.25,47.5,0.35,225,
22-03-2023 23:00,175.25,42.25,49,0.3,271,
23-03-2023 00:00,119.25,33.25,51.25,0.4,245.75,
23-03-2023 01:00,123.25,30.25,51.25,0.75,111.5,
23-03-2023 02:00,99,26,54,1.38,122.75,
23-03-2023 03:00,75,20,60.25,1.42,90.25,
23-03-2023 04:00,66.25,19.5,63,0.68,90.25,
23-03-2023 05:00,71.5,18.75,63.25,0.45,167.5,
23-03-2023 06:00,88.25,22.5,66,0.45,261.25,
23-03-2023 07:00,97.75,26.25,63.5,0.77,270.25,
23-03-2023 08:00,98,25.25,57,0.85,270,
23-03-2023 09:00,96.25,28,47.75,1.07,241.5,
23-03-2023 10:00,84,27,44,0.93,224.5,
23-03-2023 11:00,87.5,33.75,39,0.9,198.75,
23-03-2023 12:00,80.5,37.5,37.25,0.97,217.5,
23-03-2023 13:00,82.75,37.5,36.75,1.22,226.75,
23-03-2023 14:00,84.5,23,36.25,1.4,250.5,
23-03-2023 15:00,83.75,20.25,35,1.3,234.5,
23-03-2023 16:00,85.5,22,35,1.42,251.75,
23-03-2023 17:00,83,24.75,35,1.28,250.25,
23-03-2023 18:00,85,24,36.5,1.38,274,
23-03-2023 19:00,109.25,27,40.5,0.62,279,
23-03-2023 20:00,139.5,35,43,0.68,279.5,
23-03-2023 21:00,141,32,42.5,0.85,274,
23-03-2023 22:00,120,31.5,43.5,0.77,277,
23-03-2023 23:00,111.5,31,45.5,0.62,276,
24-03-2023 00:00,109.5,31.5,46.5,0.7,277.75,
24-03-2023 01:00,99.25,24.5,48.25,0.45,265,
24-03-2023 02:00,103.25,27.25,53,0.32,229.75,
24-03-2023 03:00,111.5,30,54,0.78,267,
24-03-2023 04:00,106.75,27.5,56.5,0.85,280,
24-03-2023 05:00,98.75,27,60.25,0.67,269.5,
24-03-2023 06:00,80.5,22,63.5,0.62,267.25,
24-03-2023 07:00,98.5,28,61.75,0.78,269.25,
24-03-2023 08:00,111,33.75,60.25,1.42,262.25,
24-03-2023 09:00,77,23,59.5,1.7,257.5,
24-03-2023 10:00,65,21.25,53,1.75,255.75,
24-03-2023 11:00,64.25,23.5,43.5,1.48,245.25,
24-03-2023 12:00,61.25,18.75,42.25,1.55,256.5,
24-03-2023 13:00,58.75,19.75,37,1.9,243.75,
24-03-2023 14:00,59.75,24.5,34.5,1.72,251.5,
24-03-2023 15:00,65.25,21.25,35.5,2,256.25,
24-03-2023 16:00,65,16.25,34.25,1.9,261.75,
24-03-2023 17:00,65.25,18.25,37.25,1.45,254.75,
24-03-2023 18:00,75,22.5,40.75,1,251,
24-03-2023 19:00,82,26,44.5,0.7,263.25,
24-03-2023 20:00,111.5,32.5,46.25,1.15,268,
24-03-2023 21:00,130.5,32.75,46,1.5,270,
24-03-2023 22:00,106.25,28,46,1.48,275.75,
24-03-2023 23:00,91.75,26,47.5,1.17,276.5,
25-03-2023 00:00,96,29,49.5,0.85,269.5,
25-03-2023 01:00,109.25,28.75,53.5,1.12,265,
25-03-2023 02:00,101,28,58.25,0.8,268,
25-03-2023 03:00,90,26.5,64,0.55,268.5,
25-03-2023 04:00,84.75,23,67.5,0.48,266.5,
25-03-2023 05:00,88.5,26.25,71.75,0.57,272,
25-03-2023 06:00,96,26.5,74.75,0.62,280.75,
